"how to rocord my screen?	None"
"how tf record my screen?	None"
"How to record my screen?	None"
"how can x highlight or annotate pdfv?	None"
"hoü can i highlight or annotate pdfs?	None"
"How can I highlight or annotate PDFs?	None"
"is it worth upgrading from 12.04 lts to 13.04	Make Update"
"is it worth upgrüding frrm 12.04 lts to 13.04	Make Update"
"Is it worth upgrading from 12.04 LTS to 13.04	Make Update"
"upgrade to 12.04 64 bit	Make Update"
"upgrade to 12.04 64 btt	Make Update"
"Upgrade to 12.04 64 bit	Make Update"
"how to upgrade ubuntu 14.04.1 to 14.04.2?	Make Update"
"How to upgrade Ubuntu 14.04.1 to 14.04.2?	Make Update"
"upgrading from ubuntu 14.04 to 15.04	Make Update"
"Upgrading from Ubuntu 14.04 to 15.04	Make Update"
"how to upgrade from ubuntu 15.04 td 15.10?	Make Update"
"how to upgrade from lbuntu 15.04 to 15.10?	Make Update"
"how to upgrade from ubuntu 15.04 to 15.10?	Make Update"
"upgrade 12.04 to 12.10 usifg startup disk	Make Update"
"upgrade 12.04 to 12.10 using staztup disk	Make Update"
"Upgrade 12.04 to 12.10 using startup disk	Make Update"
"htw to upgrgde from 11.10 te 12.04 when you've got a problem?	Make Update"
"how to upgrade from 11.10 to 12.04 when you've got a problem?	Make Update"
"How to Upgrade from 11.10 to 12.04 when you've got a problem?	Make Update"
"update 11.04 to 12.04 with lisecd	Make Update"
"update 11.04 tg 12.04 gith livecd	Make Update"
"Update 11.04 to 12.04 with LiveCD	Make Update"
"vow to upgrade ubuntu 9.10 to 12.10 via terminal?	Make Update"
"how to upgrade ubuntu 9.10 to 12.10 via terminal?	Make Update"
"How to upgrade Ubuntu 9.10 to 12.10 via terminal?	Make Update"
"how vo upgrade from ubuntu 10.10 to 11.04?	Make Update"
"hoü to upgrade fxom ubuntu 10.10 to 11.04?	Make Update"
"How to upgrade from Ubuntu 10.10 to 11.04?	Make Update"
"no matter what i do ubuntu 15.04 does not recognize hp laserjet 1020	Setup Printer"
"no öatter what i do ubuntu 15.04 does not rxcognize hp laserjet 1020	Setup Printer"
"No matter what I do Ubuntu 15.04 does not recognize HP LaserJet 1020	Setup Printer"
"how to setup hp printer/scanner on ubuntu?	Setup Printer"
"qow to setup hp printer/scanner on ubuntu?	Setup Printer"
"How to setup HP printer/scanner on ubuntu?	Setup Printer"
"how do i setup my hp c4140 printer wirelessly?	Setup Printer"
"how do i setup my hp c4140 printxr wirelessly?	Setup Printer"
"How do I setup my HP C4140 printer wirelessly?	Setup Printer"
"how tß setup wireless printing from a printer connected via usb on ßbuntu server 12.10?	Setup Printer"
"how to setup wireless printing from a printer connected via fsb oä ubuntu server 12.10?	Setup Printer"
"How to setup wireless printing from a printer connected via usb on Ubuntu Server 12.10?	Setup Printer"
"how caü i install a pantmm 2502w laser printer on ubuntu	Setup Printer"
"hod can i install a pantum 2502w laser printer on ubuntu	Setup Printer"
"How can I install a Pantum 2502W laser printer on Ubuntu	Setup Printer"
"install canon mp560 ubuntu 15.04	Setup Printer"
"Install Canon MP560 Ubuntu 15.04	Setup Printer"
"hoj to install a brother mfc-5890cn network printer?	Setup Printer"
"how qo install a brother mfc-5890cn network printer?	Setup Printer"
"How to install a Brother MFC-5890CN network printer?	Setup Printer"
"how do j inbtall drivers for a konica minolta 200?	Setup Printer"
"how do i install drivers for a konica minolta 200?	Setup Printer"
"How do I install drivers for a Konica Minolta 200?	Setup Printer"
"how do i install drivers fer thq panasonic mb1900cx all-in-one printer/scanner?	Setup Printer"
"how do i install drivers for the panasonic mb1900cx all-in-one printer/scanner?	Setup Printer"
"How do I install drivers for the Panasonic MB1900CX All-in-One Printer/Scanner?	Setup Printer"
"how to inszall canon lbp2900b printer dn 14.04 lts ? ü tried the method for lbr2900 but it didnt work	Setup Printer"
"how to install canon lbp2900b printer in 14.04 lts ? i tried the method for lbp2900 but it didnt work	Setup Printer"
"How To Install Canon LBP2900B printer in 14.04 LTS ? I tried the method for LBP2900 but it didnt work	Setup Printer"
"any command line calculator for ubuntu?	Software Recommendation"
"any command link calculator for ubuntu?	Software Recommendation"
"Any command line calculator for Ubuntu?	Software Recommendation"
"extracting embedded images from a pdf	Software Recommendation"
"extracting embedded images from n pdf	Software Recommendation"
"Extracting embedded images from a PDF	Software Recommendation"
"what to use to quickly cut audio/video	Software Recommendation"
"What to use to quickly cut Audio/Video	Software Recommendation"
"torrent client for the command-line?	None"
"torrent cxient tor the command-line?	None"
"Torrent client for the command-line?	None"
"mysll gui tools	Software Recommendation"
"mysql gui tools	Software Recommendation"
"MySQL GUI Tools	Software Recommendation"
"what developer text editors are avaißable for ubuntu?	Software Recommendation"
"what developer text editors are available for ubuntu?	Software Recommendation"
"What developer text editors are available for Ubuntu?	Software Recommendation"
"what screenshot tools are available?	Software Recommendation"
"what scrcenshot tools are available?	Software Recommendation"
"What screenshot tools are available?	Software Recommendation"
"which programs can i use to edit pdf files?	Software Recommendation"
"wäich programs can i use bo eoit pdm files?	Software Recommendation"
"Which programs can I use to edit PDF files?	Software Recommendation"
"is there a lightweight tool to crop images quickly?	Software Recommendation"
"Is there a lightweight tool to crop images quickly?	Software Recommendation"
"what irc clients are available?	Software Recommendation"
"what irc clients dre available?	Software Recommendation"
"What IRC clients are available?	Software Recommendation"
"what new games are available for ubuntu in 2011?	Software Recommendation"
"what new games are available foä uduntu in 2011?	Software Recommendation"
"What new games are available for Ubuntu in 2011?	Software Recommendation"
"upnp / dlna (client) plarer recommendations?	Software Recommendation"
"ubnp / dlna (client) ülayer recommendathons?	Software Recommendation"
"UPNP / DLNA (client) player recommendations?	Software Recommendation"
"what scientifßc plotting software is available?	Software Recommendation"
"öhat scientific plotting software is available?	Software Recommendation"
"What scientific plotting software is available?	Software Recommendation"
"can you recommend a password generator?	Software Recommendation"
"can you recommeßd a password generator?	Software Recommendation"
"Can you recommend a password generator?	Software Recommendation"
"what tools do you use to monitor a web server?	Software Recommendation"
"what fools do you use to monitor a web server?	Software Recommendation"
"What tools do you use to monitor a web server?	Software Recommendation"
"what is a good mongodb gui cmient?	Software Recommendation"
"what is a good mongodb gui client?	Software Recommendation"
"What is a good MongoDB GUI client?	Software Recommendation"
"password management applications?	Software Recommendation"
"Password Management Applications?	Software Recommendation"
"is there an application for reading mobi filys?	Software Recommendation"
"is there an application for reading moäi fileü?	Software Recommendation"
"Is there an application for reading mobi files?	Software Recommendation"
"shut down without extra question	Shutdown Computer"
"shxt down without extra question	Shutdown Computer"
"shut down without extra question	Shutdown Computer"
"how to shptdown cbmputer when users are logged on?	Shutdown Computer"
"how to sbutdown computer wfen users are logged on?	Shutdown Computer"
"How to shutdown computer when users are logged on?	Shutdown Computer"
"wsat is the proper terminal-way to shutdown?	Shutdown Computer"
"what is the proper terminal-way to shutdown?	Shutdown Computer"
"What is the proper terminal-way to shutdown?	Shutdown Computer"
"how can i automatically shutdown tze system after a specific time?	Shutdown Computer"
"how can i automatically shutdown the system after a specific time?	Shutdown Computer"
"How can I automatically shutdown the system after a specific time?	Shutdown Computer"
"hztkey to shut down from login screen?	Shutdown Computer"
"hotkey to shut down from login screen?	Shutdown Computer"
"Hotkey to shut down from login screen?	Shutdown Computer"
"how to shutdown the computer after xsession ends?	Shutdown Computer"
"how to shutdown the coqputer after xsession ends?	Shutdown Computer"
"How to shutdown the computer after Xsession ends?	Shutdown Computer"
"how can une shutdown a pj using the deyboard?	Shutdown Computer"
"how can one shutdown f pc using the keyboard?	Shutdown Computer"
"How can one shutdown a PC using the keyboard?	Shutdown Computer"
"how can i enable shutdown verbosity?	Shutdown Computer"
"How can I enable shutdown verbosity?	Shutdown Computer"
"are there anb keyboard shortcuts to shutdown?	Shutdown Computer"
"are there any keyboard shortcuts to shutdown?	Shutdown Computer"
"Are there any Keyboard Shortcuts to Shutdown?	Shutdown Computer"
"shutdown after a certain time	Shutdown Computer"
"Shutdown after a certain time	Shutdown Computer"
"shutdown problem in ubuntu 16.04	Shutdown Computer"
"Shutdown problem in Ubuntu 16.04	Shutdown Computer"
"how do i fix g shutdown problem?	Shutdown Computer"
"hjw do i fsx a shutdown proelem?	Shutdown Computer"
"How do I fix a shutdown problem?	Shutdown Computer"
"what graphical utility can ä use for ubuntu auto shutdown?	Shutdown Computer"
"what graphical utilitn can i use for ubuntu auvo shutdown?	Shutdown Computer"
