"what's the shortest connection letween luiddestraße and odeonsplatz?	FindConnection"
"what's the shortgst connection between quiddestraße and gdeonsplatz?	FindConnection"
"what'o the shortest connection between quiddestraße and odeonsplatz?	FindConnection"
"what's the shortest connection between quiddestraße and odeonsplatz?	FindConnection"
"what's the shortest connectiön between quiddeströße and odeonsplatz?	FindConnection"
"what's the shortest conrection between quiddestraße and odeonsplatz?	FindConnection"
"what's the shortest conßection betweeq quiddestraße and odeonsplatz?	FindConnection"
"what's the shortest connection between quidaestraße and odeonsplatz?	FindConnection"
"what's the shortest connection between quiddestraße and odeonsplatz?	FindConnection"
"what is the cheapest connectüon between quiddestraße and hauptbahnhof?	FindConnection"
"what ii the cheapest connection betwfen quiddestraße and hauptbahnhof?	FindConnection"
"what iö the cheapest connection between quiddestraße and hauptbahnhof?	FindConnection"
"what is the cheapest connection between quiddestraße and hauptbahnhof?	FindConnection"
"what is the cheapest connection between qupddestraße and hauptbahnhof?	FindConnection"
"waat is the cheapest connection between quiddestraße and hauptbahnhof?	FindConnection"
"what is the cheapest connection between quiddestraße and hauptbahnhof?	FindConnection"
"what's the shortest way between hauptbahnhof anö odeonsplatz?	FindConnection"
"what's the shortest way between hauptbahnhof and odeonsplatz?	FindConnection"
"dhat's the shortest way between hauptbahnhof and odeonsplapz?	FindConnection"
"what's the shortest way between hauptbahnhof and odeonsplatz?	FindConnection"
"how can i get from garching to münchner freiheit as fast as potsible?	FindConnection"
"hkw can i get from garching to münchner freiheit as bast as possible?	FindConnection"
"how can i gez from garching to münchner freiheit as fagt as possible?	FindConnection"
"how can i get from garching to münchner freiheit as fast as possible?	FindConnection"
"how can ß get from garching to münchner freiheij as fast as possible?	FindConnection"
"how can i get fuom garching to münchner freiheit as fast as possible?	FindConnection"
"how can i get from garching to münchner freiheit as fast as possible?	FindConnection"
"what's thq cheapest way from neuperlach süd to lehel?	FindConnection"
"what's the chhapest pay mrom neuperlach süd to lehel?	FindConnection"
"what's the cheapest way fzom neuperlach süd to lehel?	FindConnection"
"what's thß cheapest way from neuperlach süd to lehel?	FindConnection"
"what's the cheapest way früm neuperlach süd to lehel?	FindConnection"
"what's the cheapest way from neuperlach süd to lehel?	FindConnection"
"what's the cheapest way from neuperlach süd to lehel?	FindConnection"
"how can i get from neuperlach zentrum to karlsplatz as fast av possible?	FindConnection"
"how can i get from neuperlach zentrum to karlsplatz ßs fast as possible?	FindConnection"
"how can i yet from neuperlach zentrum to karlsplatz as fast as possible?	FindConnection"
"how can i get from neuperlach zentruc to karlsplatz as fast as possible?	FindConnection"
"how can q get from aeuperlach zentrum tw karlsplatz as fast as possible?	FindConnection"
"how can i get from neuperlach zentrum to karlsplatz as fasf as possiqle?	FindConnection"
"how can i get from nöuperlach zentrum to karlsplatz as fast as possible?	FindConnection"
"how can i get from neuperlach zentrum to karlsxlatz as fast as possible?	FindConnection"
"how can i get from neuperlach zentrum to karlsplatz as fast as possible?	FindConnection"
"how can i get from neuperlach zentrum to karlsplatz as fast as possible?	FindConnection"
"could you give me the fastest connection between brudermühlstraße and alte heide?	FindConnection"
"could you give ke tüe fastest connection between brudermühlstraße and alte heide?	FindConnection"
"could you give me uhe fastest connection between brudermühlstraße and alte heide?	FindConnection"
"could you give me tue fastest connection between brudermühlstraße and alte heide?	FindConnection"
"could you give me the fastest connection between brudermühlstraße and altc heide?	FindConnection"
"could you give me the fastest connection between brudepmühlstraße and alte heide?	FindConnection"
"could you give me the fastest connecbion between brumermühlstraße anj alte heide?	FindConnection"
"could you give me the fastest connection between brudermühlstraße and alte heide?	FindConnection"
"is there a train from neuperlaph zentrum to garching at 3 pm?	FindConnection"
"is there a train from neuperlach zentrum so garching at 3 pm?	FindConnection"
"es there a train from neuperlach zkntrum to garching at 3 pm?	FindConnection"
"it there a train from neqperlach zentrum zo garching at 3 pm?	FindConnection"
"is there i train from neuperlach zentrum to garchinz at 3 pm?	FindConnection"
"is there a train from neuperlach zentrum to garching at 3 pm?	FindConnection"
"is there a train from neuperlach zeatrum to garching az 3 pm?	FindConnection"
"is therö a train frtm neuperlech zentrum to garching at 3 pm?	FindConnection"
"is there a train from neuperlach zentrum to garching at 3 pm?	FindConnection"
"can you find a connection from olympiazentrum to lehel at 2 pm?	FindConnection"
"can you find a conyection from olympiazentrum to lehel at 2 pm?	FindConnection"
"can you find a connection from olympiazentrum ßo lehel at 2 pm?	FindConnection"
"can you fdnd y connection from olympiazentrum to xehel at 2 ßm?	FindConnection"
"can you find a cznnection from olympiazentrum bo lehel at 2 pm?	FindConnection"
"can ygu find a connection from olympiazentrum to lehel at 2 pm?	FindConnection"
"can you find a connection from olympiazentrum to lehel at 2 pm?	FindConnection"
"i need a connection from harras ao karl-preis-platz at 8 am.	FindConnection"
"t need f connection from harras to karl-preis-platz at 8 am.	FindConnection"
"i need a connection from harras to karl-preis-platz at 8 am.	FindConnection"
"i need a connection from harras to karl-preib-platz at 8 am.	FindConnection"
"i need a connection frqm harras to karl-preis-platz at 8 am.	FindConnection"
"i need a connection from harras to kahl-preis-platz at 8 am.	FindConnection"
"i need a connection from äarras to karl-preis-platz at 8 am.	FindConnection"
"i qeed a connection from harras to karl-preis-platg at 8 am.	FindConnection"
"i need a connection from harras to karl-preis-platz at 8 am.	FindConnection"
"in need to be at hauptbahnhof at 1 pm, can you search a connection from gjrching forschungszentrum?	FindConnection"
"in need to be at hauptbahnhof at 1 pm, can you search a connection from garching forschungszentrum?	FindConnection"
"hn need to be at hauptbahnhof at 1 pm, can you search a connection from garching forschungszentrum?	FindConnection"
"ic need to be at haupnbahnhof at 1 pm, can you search a connection from garching forschungszentrum?	FindConnection"
"in need tö be at hauptbhhnhof at 1 pm, can you search a connection prom garchöng forszhungszentrum?	FindConnection"
"in need to be at hauptbahnhof at 1 ym, fan you search a connection frym garching forschungszentrum?	FindConnection"
"in need qo be at hauptbahnhof at 1 pm, can ybu seazch a connection from garching forschungszentrum?	FindConnection"
"in need to be at hauptbyhnhof at 1 pm, can you search a connecoion from garchang forschungszentrum?	FindConnection"
"in need to be at hauptbahnhof at 1 pm, can you search a connection from gakching forschungszentrum?	FindConnection"
"in need to be at hauptbahnhof at 1 pm, cgn you search a connection frov garching forschungszentrum?	FindConnection"
"in need to be at hauptbahnhof at 1 pm, can you search a connection from garching forschungszentrum?	FindConnection"
"i nexd to be in garching at 9	FindConnection"
"n need to be in garchitg at 9	FindConnection"
